preco_maximo,preco_minimo,variacao_bid,variacao_pct,preco_compra,preco_venda,data_hora,moeda,data_ingestao,origem_arquivo
13.609,13.176,-0.098,-0.727,13.373,13.381,20/05/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
13.836,13.02,-0.304,-2.205,13.478,13.479,19/05/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
13.961,13.312,0.33,2.451,13.786,13.803,18/05/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
13.634,13.139,-0.114,-0.841,13.445,13.447,17/05/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
13.943,13.386,-0.035,-0.257,13.561,13.564,16/05/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
14.54,13.4,-0.841,-5.829,13.599,13.604,15/05/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
14.874,14.188,-0.097,-0.667,14.431,14.433,14/05/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
14.636,13.82,0.024,0.165,14.533,14.537,13/05/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
15.12,13.377,1.041,7.73,14.483,14.5,12/05/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
14.148,13.288,-0.552,-3.935,13.474,13.476,11/05/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
14.1,13.29,0.744,5.581,14.072,14.078,10/05/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
13.799,13.029,0.089,0.672,13.332,13.334,09/05/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
13.243,12.207,1.005,8.212,13.238,13.243,08/05/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
12.412,12.119,-0.099,-0.803,12.244,12.246,07/05/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
12.351,11.855,0.184,1.515,12.33,12.331,06/05/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
12.506,11.979,-0.131,-1.066,12.146,12.153,05/05/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
12.683,12.477,0.001,0.008,12.54,12.543,03/05/2025 07:01,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
12.7,12.477,-0.053,-0.421,12.557,12.558,02/05/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
12.852,12.472,0.118,0.945,12.603,12.604,01/05/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
12.757,12.077,-0.165,-1.304,12.479,12.486,30/04/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
13.144,12.549,-0.368,-2.826,12.655,12.657,29/04/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
13.51,12.719,0.12,0.93,13.023,13.024,28/04/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
13.14,12.365,0.357,2.846,12.9,12.901,27/04/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
12.863,12.464,0.064,0.513,12.543,12.544,26/04/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
12.654,12.328,-0.095,-0.756,12.475,12.476,25/04/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
12.755,12.15,-0.177,-1.388,12.582,12.583,24/04/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
13.181,12.54,0.029,0.228,12.746,12.747,23/04/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
12.901,12.022,0.551,4.531,12.702,12.704,22/04/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
12.51,12.025,-0.015,-0.123,12.167,12.168,21/04/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
12.318,11.962,-0.085,-0.693,12.184,12.186,20/04/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
12.288,12.062,0.176,1.456,12.26,12.262,19/04/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
12.227,11.941,0.036,0.299,12.084,12.088,18/04/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
12.446,11.978,-0.207,-1.689,12.053,12.054,17/04/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
12.473,12.006,-0.044,-0.358,12.248,12.25,16/04/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
12.843,12.293,-0.206,-1.646,12.304,12.313,15/04/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
12.839,12.403,-0.006,-0.048,12.508,12.509,14/04/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
13.251,12.289,-0.207,-1.626,12.52,12.521,13/04/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
12.91,11.826,0.801,6.72,12.726,12.727,12/04/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
12.139,11.518,0.322,2.771,11.922,11.923,11/04/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
12.024,11.456,-0.381,-3.174,11.617,11.618,10/04/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
12.4,10.417,1.186,10.957,12.008,12.015,09/04/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
11.65,10.726,-0.462,-4.094,10.827,10.831,08/04/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
11.747,9.512,-0.049,-0.432,11.282,11.283,07/04/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
12.695,10.997,-1.276,-10.121,11.325,11.335,06/04/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
12.771,12.406,0.149,1.196,12.609,12.614,05/04/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
12.579,11.4,0.988,8.527,12.566,12.593,04/04/2025 21:39,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
11.854,11.03,0.147,1.274,11.686,11.687,03/04/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
12.676,11.322,-0.644,-5.286,11.527,11.547,02/04/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
12.581,11.84,0.205,1.712,12.182,12.183,01/04/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
12.424,11.741,-0.438,-3.529,11.966,11.972,31/03/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
12.867,12.25,0.012,0.097,12.41,12.411,30/03/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
12.914,11.98,-0.371,-2.898,12.389,12.391,29/03/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
13.482,12.458,-0.668,-4.959,12.796,12.8,28/03/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
13.783,13.299,-0.055,-0.407,13.47,13.473,27/03/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
14.172,13.408,-0.474,-3.387,13.523,13.525,26/03/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
14.368,13.97,-0.036,-0.257,13.978,13.98,25/03/2025 03:05,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
14.368,13.856,0.125,0.891,14.135,14.144,24/03/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
14.045,13.654,0.36,2.631,14.031,14.032,23/03/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
13.933,13.62,-0.029,-0.212,13.676,13.681,22/03/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
14.044,13.523,-0.132,-0.954,13.706,13.709,21/03/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
14.492,13.569,-0.567,-3.935,13.852,13.855,20/03/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
14.743,12.917,1.385,10.633,14.396,14.41,19/03/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
13.343,12.634,-0.291,-2.182,13.023,13.026,18/03/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
13.687,13.238,0.054,0.407,13.334,13.335,17/03/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
13.933,13.134,-0.536,-3.88,13.278,13.283,16/03/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
14.307,13.605,0.212,1.557,13.814,13.818,15/03/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
13.72,13.013,0.511,3.904,13.601,13.603,14/03/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
13.716,12.903,0.053,0.407,13.083,13.088,13/03/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
13.256,12.469,0.351,2.769,13.027,13.031,12/03/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
12.904,11.203,0.766,6.446,12.651,12.661,11/03/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
13.22,11.76,-0.659,-5.267,11.855,11.861,10/03/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
13.727,12.191,-1.076,-7.918,12.508,12.519,09/03/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
14.053,13.44,-0.343,-2.465,13.567,13.58,08/03/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
15.187,13.627,-1.164,-7.72,13.903,13.913,07/03/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
15.3,14.289,0.642,4.449,15.071,15.072,06/03/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
14.966,14.135,-0.016,-0.111,14.45,14.454,05/03/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
14.945,13.156,0.284,2.004,14.45,14.473,04/03/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
17.559,13.649,-3.225,-18.553,14.158,14.167,03/03/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
17.767,12.881,4.427,34.138,17.384,17.396,02/03/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
13.159,12.593,0.255,2.006,12.967,12.971,01/03/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
12.88,11.491,-0.15,-1.165,12.707,12.715,28/02/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
13.159,12.548,0.049,0.382,12.866,12.876,27/02/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
13.68,12.5,-0.563,-4.207,12.828,12.833,26/02/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
13.645,12.026,0.219,1.657,13.416,13.43,25/02/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
14.98,12.98,-1.627,-10.978,13.183,13.199,24/02/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
14.93,14.5,0.0,0.03,14.8,14.83,23/02/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
15.03,14.68,0.03,0.19,14.83,14.84,22/02/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
15.54,14.4,-0.55,-3.59,14.76,14.8,21/02/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
15.74,15.25,-0.31,-1.98,15.35,15.39,20/02/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
15.75,14.34,1.07,7.31,15.68,15.71,19/02/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
15.34,14.17,-0.7,-4.61,14.61,14.64,18/02/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
15.9,14.94,-0.37,-2.36,15.27,15.3,17/02/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
16.17,15.55,0.23,1.44,15.85,15.89,15/02/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
16.22,14.6,0.93,6.35,15.6,15.66,14/02/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
15.02,13.97,0.46,3.26,14.72,14.77,13/02/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
14.39,13.5,0.32,2.29,14.23,14.26,12/02/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
14.54,13.7,-0.08,-0.56,13.91,13.94,11/02/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
14.33,13.6,-0.08,-0.54,14.02,14.07,10/02/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
14.62,13.56,-0.15,-1.08,14.0,14.07,09/02/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
14.28,13.76,0.26,1.85,14.18,14.18,08/02/2025 23:57,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
14.65,13.16,0.5,3.68,13.96,14.01,07/02/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
14.38,13.16,-0.41,-2.96,13.42,13.47,06/02/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
14.89,13.61,-0.69,-4.73,13.82,13.85,05/02/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
16.2,13.98,-1.09,-6.89,14.64,14.68,04/02/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
16.27,10.6,0.43,2.79,15.68,15.74,03/02/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
17.44,14.56,-1.78,-10.45,15.2,15.26,02/02/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
17.99,16.7,-0.7,-3.94,17.0,17.04,01/02/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
18.35,17.6,-0.58,-3.15,17.74,17.77,31/01/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
18.59,17.73,0.41,2.3,18.31,18.33,30/01/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
18.36,17.47,-0.03,-0.19,17.82,17.92,29/01/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
18.94,17.7,-0.14,-0.8,17.94,18.02,28/01/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
18.1,15.88,0.02,0.13,18.04,18.08,27/01/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
18.64,17.91,-0.43,-2.33,17.96,18.0,26/01/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
18.69,18.3,0.07,0.36,18.42,18.43,25/01/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
18.97,18.1,-0.16,-0.87,18.35,18.44,24/01/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
18.99,18.13,-0.4,-2.12,18.45,18.51,23/01/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
19.66,18.63,-0.21,-1.11,18.92,18.98,22/01/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
19.59,18.3,0.39,2.09,19.12,19.19,21/01/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
20.42,17.85,0.73,4.04,18.7,18.81,20/01/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
20.1,17.3,-1.88,-9.39,18.07,18.1,19/01/2025 23:58,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
20.08,18.64,0.05,0.27,19.95,20.02,18/01/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
20.12,19.2,0.42,2.15,19.89,19.94,17/01/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
20.5,17.55,0.75,3.99,19.5,19.52,16/01/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
19.2,16.05,2.6,16.07,18.79,18.83,15/01/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
16.39,15.32,0.8,5.16,16.13,16.19,14/01/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
15.69,14.35,0.12,0.79,15.42,15.44,13/01/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
15.85,15.1,-0.52,-3.26,15.26,15.32,12/01/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
15.96,14.26,1.41,9.77,15.8,15.84,11/01/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
14.5,13.71,0.62,4.52,14.38,14.39,10/01/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
14.73,13.65,-0.72,-4.95,13.78,13.83,09/01/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
14.73,13.59,0.55,3.96,14.55,14.61,08/01/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
15.09,13.86,-0.79,-5.32,13.95,14.0,07/01/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
15.1,14.59,-0.19,-1.29,14.72,14.79,06/01/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
15.07,14.46,-0.12,-0.8,14.87,14.91,05/01/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
15.5,14.9,-0.18,-1.17,14.97,15.03,04/01/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
15.34,14.8,0.34,2.29,15.15,15.21,03/01/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
15.25,14.47,0.41,2.87,14.83,14.87,02/01/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
14.65,12.95,1.46,11.23,14.45,14.51,01/01/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
13.35,12.52,0.23,1.79,12.94,13.02,31/12/2024 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
13.42,12.4,-0.28,-2.13,12.76,12.83,30/12/2024 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
13.7,12.93,-0.55,-4.05,13.05,13.1,29/12/2024 23:58,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
13.76,13.3,0.24,1.82,13.57,13.64,28/12/2024 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
13.94,13.15,-0.09,-0.68,13.32,13.41,27/12/2024 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
14.49,13.23,-0.98,-6.8,13.39,13.4,26/12/2024 23:58,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
14.55,14.14,-0.13,-0.88,14.33,14.39,25/12/2024 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
14.65,13.8,0.49,3.48,14.49,14.53,24/12/2024 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
14.23,13.13,0.49,3.61,14.1,14.11,23/12/2024 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
14.09,13.4,-0.18,-1.34,13.54,13.71,22/12/2024 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
14.6,13.53,-0.17,-1.22,13.71,13.8,21/12/2024 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
14.6,12.15,0.08,0.6,13.99,14.05,20/12/2024 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
15.47,13.33,-0.72,-4.9,13.89,13.9,19/12/2024 23:58,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
15.96,14.2,-1.26,-8.01,14.52,14.58,18/12/2024 23:58,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
16.75,14.91,0.53,3.51,15.71,15.78,17/12/2024 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
15.7,14.25,0.47,3.21,15.23,15.25,16/12/2024 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
14.96,14.43,0.32,2.2,14.82,14.89,15/12/2024 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
15.3,14.35,-0.08,-0.55,14.57,14.62,14/12/2024 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
14.97,13.8,0.6,4.26,14.58,14.67,13/12/2024 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
14.9,13.85,-0.26,-1.82,14.07,14.11,12/12/2024 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
14.94,13.62,-0.09,-0.62,14.33,14.37,11/12/2024 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
14.85,11.54,0.77,5.59,14.4,14.44,10/12/2024 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
15.99,12.77,-2.41,-15.08,13.57,13.71,09/12/2024 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1.0484,1.0155,0.0076,0.735,1.0415,1.0423,08/06/2025 16:47,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1.0605,1.0005,0.0359,3.569,1.0418,1.0419,07/06/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1.037,0.953,0.0438,4.555,1.0051,1.0052,06/06/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1.0837,0.9449,-0.1035,-9.719,0.9617,0.9618,05/06/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1.117,1.0579,-0.032,-2.917,1.0651,1.0652,04/06/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1.14,1.0855,-0.0162,-1.458,1.0947,1.0949,03/06/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1.1198,1.0762,-0.0009,-0.081,1.1112,1.1114,02/06/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1.1231,1.0774,0.0048,0.433,1.1134,1.1136,01/06/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1.1282,1.074,-0.0107,-0.954,1.111,1.1111,31/05/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1.2328,1.1021,-0.1125,-9.142,1.1182,1.1188,30/05/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1.2991,1.2215,-0.0348,-2.757,1.2269,1.2271,29/05/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1.2951,1.238,-0.0242,-1.883,1.262,1.2621,28/05/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1.3208,1.2565,-0.0041,-0.318,1.2852,1.2855,27/05/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1.3065,1.268,0.0074,0.577,1.2894,1.2902,26/05/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1.2893,1.2297,-0.0007,-0.055,1.2812,1.2814,25/05/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1.3123,1.2724,-0.0011,-0.086,1.2823,1.2824,24/05/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1.4402,1.2717,-0.1177,-8.426,1.2825,1.2829,23/05/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1.3984,1.323,0.0732,5.526,1.3972,1.3983,22/05/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1.3478,1.2659,0.0414,3.226,1.3238,1.3241,21/05/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1.3034,1.2366,0.0121,0.952,1.2834,1.2838,20/05/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1.3373,1.2198,-0.0542,-4.092,1.2706,1.271,19/05/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1.3552,1.2247,0.0943,7.67,1.3237,1.3255,18/05/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1.2658,1.2053,-0.0347,-2.75,1.2257,1.226,17/05/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1.3137,1.2444,0.0109,0.872,1.2601,1.2605,16/05/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1.338,1.2191,-0.066,-5.013,1.2505,1.2508,15/05/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1.3905,1.2855,-0.0404,-2.977,1.3156,1.3159,14/05/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1.3643,1.2412,0.0395,3.001,1.3549,1.3552,13/05/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1.436,1.2624,-0.0045,-0.341,1.3152,1.3161,12/05/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1.4791,1.2682,-0.1072,-7.535,1.3183,1.3195,11/05/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1.4288,1.1564,0.262,22.455,1.4257,1.4284,10/05/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1.2176,1.1,0.0401,3.557,1.1676,1.1677,09/05/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1.1286,0.9901,0.1345,13.565,1.1256,1.1265,08/05/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
0.9966,0.973,0.0052,0.528,0.9904,0.9907,07/05/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
0.9871,0.9387,0.0128,1.317,0.9851,0.9852,06/05/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
0.9917,0.9567,-0.0003,-0.031,0.9716,0.9717,05/05/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
